seq_id	go_terms
DATABASE|sp|Q25313|DFP_LOCMI_Putative_defense_protein_OS=Locusta_migratoria_OX=7004_PE=2_SV=1	GO:0016020
DATABASE|sp|Q26431|ATT_BOMMO_Attacin_OS=Bombyx_mori_OX=7091_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q27650|LYS1_ENTH1_Lysozyme_1_OS=Entamoeba_histolytica_(strain_ATCC_30459_/_HM-1:IMSS_/_ABRM)_OX=294381_GN=LYS1_PE=1_SV=3	GO:0003796|GO:0007165|GO:0009253|GO:0016998
DATABASE|sp|Q27996|LYSCT_BOVIN_Lysozyme_C,_tracheal_isozyme_OS=Bos_taurus_OX=9913_PE=2_SV=1	GO:0003796|GO:0050829|GO:0050830
DATABASE|sp|Q28739|BPI_RABIT_Bactericidal_permeability-increasing_protein_(Fragment)_OS=Oryctolagus_cuniculus_OX=9986_GN=BPI_PE=2_SV=1	GO:0001530|GO:0005615|GO:0008289|GO:0031663|GO:0032715|GO:0032717|GO:0032720|GO:0043031|GO:0045087|GO:0050829
DATABASE|sp|Q29075|NKL_PIG_Antimicrobial_peptide_NK-lysin_(Fragment)_OS=Sus_scrofa_OX=9823_GN=NKL_PE=1_SV=1	GO:0006629|GO:0031640|GO:0042742|GO:0044194|GO:0061844
DATABASE|sp|Q29411|CH3L1_PIG_Chitinase-3-like_protein_1_OS=Sus_scrofa_OX=9823_GN=CHI3L1_PE=1_SV=2	GO:0005576|GO:0006032|GO:0008061
DATABASE|sp|Q294E0|NAA25_DROPS_Phagocyte_signaling-impaired_protein_OS=Drosophila_pseudoobscura_pseudoobscura_OX=46245_GN=psidin_PE=3_SV=3	GO:0005737|GO:0017196|GO:0031416
DATABASE|sp|Q29RT1|LYZL6_BOVIN_Lysozyme-like_protein_6_OS=Bos_taurus_OX=9913_GN=LYZL6_PE=2_SV=1	GO:0001669|GO:0003796|GO:0007342|GO:0036126
DATABASE|sp|Q2FYD8|PH_STAA8_Probable_autolysin_PH_OS=Staphylococcus_aureus_(strain_NCTC_8325_/_PS_47)_OX=93061_GN=SAOUHSC_01515_PE=1_SV=1	GO:0000910|GO:0008745|GO:0030288
DATABASE|sp|Q2G0D4|SSAAL_STAA8_Probable_autolysin_SsaALP_OS=Staphylococcus_aureus_(strain_NCTC_8325_/_PS_47)_OX=93061_GN=SAOUHSC_00671_PE=1_SV=1	GO:0008932
DATABASE|sp|Q2G0U9|SLE1_STAA8_N-acetylmuramoyl-L-alanine_amidase_sle1_OS=Staphylococcus_aureus_(strain_NCTC_8325_/_PS_47)_OX=93061_GN=sle1_PE=1_SV=1	GO:0008932
DATABASE|sp|Q2IAL6|CTHL3_CHICK_Cathelicidin-3_OS=Gallus_gallus_OX=9031_GN=CATHL3_PE=1_SV=1	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|sp|Q2IAL7|CTHL2_CHICK_Cathelicidin-2_OS=Gallus_gallus_OX=9031_GN=CATHL2_PE=2_SV=1	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|sp|Q2L6T3|DEF27_ARATH_Putative_defensin-like_protein_27_OS=Arabidopsis_thaliana_OX=3702_GN=At4g18823_PE=3_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2QBT0|LANNU_STRUB_Lantibiotic_nisin-U_OS=Streptococcus_uberis_OX=1349_GN=nsuA_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q2TBI0|LBP_BOVIN_Lipopolysaccharide-binding_protein_OS=Bos_taurus_OX=9913_GN=LBP_PE=2_SV=1	GO:0001530|GO:0002281|GO:0005615|GO:0006953|GO:0008289|GO:0031663|GO:0043032|GO:0045087|GO:0050829|GO:0050830
DATABASE|sp|Q2TBU0|HPT_BOVIN_Haptoglobin_OS=Bos_taurus_OX=9913_GN=HP_PE=2_SV=1	GO:0004252|GO:0005615|GO:0010942|GO:0031638|GO:0072562
DATABASE|sp|Q2U3M0|DEFEU_ASPOR_Fungal_defensin_oryzeasin_OS=Aspergillus_oryzae_(strain_ATCC_42149_/_RIB_40)_OX=510516_GN=AO090020000702_PE=1_SV=2	GO:0005615|GO:0006959|GO:0042742
DATABASE|sp|Q2UXR2|LDN3_ODOLI_Lividin-3_OS=Odorrana_livida_OX=121160_PE=1_SV=1	GO:0005576|GO:0006952
DATABASE|sp|Q2UXV9|BR1_ODOSH_Brevinin-1S_OS=Odorrana_schmackeri_OX=110116_PE=2_SV=1	GO:0098542
DATABASE|sp|Q2UXW0|BR1P_PELFU_Brevinin-1P_OS=Pelophylax_fukienensis_OX=88448_PE=2_SV=1	GO:0098542
DATABASE|sp|Q2V2S1|DEF20_ARATH_Putative_defensin-like_protein_20_OS=Arabidopsis_thaliana_OX=3702_GN=At5g52605_PE=3_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2V364|DEF23_ARATH_Putative_defensin-like_protein_23_OS=Arabidopsis_thaliana_OX=3702_GN=At5g19315_PE=3_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2V371|DEF24_ARATH_Defensin-like_protein_24_OS=Arabidopsis_thaliana_OX=3702_GN=At5g16453_PE=3_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2V391|DEF22_ARATH_Defensin-like_protein_22_OS=Arabidopsis_thaliana_OX=3702_GN=At5g08315_PE=2_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2V392|DEF25_ARATH_Putative_defensin-like_protein_25_OS=Arabidopsis_thaliana_OX=3702_GN=At5g08055_PE=3_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2V3Q1|DF168_ARATH_Putative_defensin-like_protein_168_OS=Arabidopsis_thaliana_OX=3702_GN=At3g50925_PE=3_SV=1	GO:0007165
DATABASE|sp|Q2V3S0|DEF30_ARATH_Putative_defensin-like_protein_30_OS=Arabidopsis_thaliana_OX=3702_GN=At3g27831_PE=3_SV=1	GO:0006952
DATABASE|sp|Q2V4J2|DEF26_ARATH_Putative_defensin-like_protein_26_OS=Arabidopsis_thaliana_OX=3702_GN=At1g33607_PE=5_SV=1	GO:0005576|GO:0050832
DATABASE|sp|Q2WCN6|PELO3_PELFU_Pelophylaxin-3_OS=Pelophylax_fukienensis_OX=88448_PE=1_SV=1	GO:0005576|GO:0006952
DATABASE|sp|Q2WCN7|PELO2_PELFU_Pelophylaxin-2_OS=Pelophylax_fukienensis_OX=88448_PE=1_SV=1	GO:0005576|GO:0006952
DATABASE|sp|Q2WCN8|PELO1_PELFU_Pelophylaxin-1_OS=Pelophylax_fukienensis_OX=88448_PE=1_SV=1	GO:0005576|GO:0006952
DATABASE|sp|Q2YVT4|SLE1_STAAB_N-acetylmuramoyl-L-alanine_amidase_sle1_OS=Staphylococcus_aureus_(strain_bovine_RF122_/_ET3-1)_OX=273036_GN=sle1_PE=3_SV=1	GO:0008932
DATABASE|sp|Q30KJ3|DB136_PANTR_Defensin_beta_136_OS=Pan_troglodytes_OX=9598_GN=DEFB136_PE=3_SV=1	GO:0001530|GO:0042742|GO:0061760|GO:0140367
DATABASE|sp|Q30KJ6|DB133_PANTR_Beta-defensin_133_OS=Pan_troglodytes_OX=9598_GN=DEFB133_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KJ8|D131A_PANTR_Beta-defensin_131A_OS=Pan_troglodytes_OX=9598_GN=DEFB131A_PE=3_SV=1	GO:0005615
DATABASE|sp|Q30KK4|DB124_PANTR_Beta-defensin_124_OS=Pan_troglodytes_OX=9598_GN=DEFB124_PE=3_SV=1	GO:0007249|GO:0071224|GO:0071651|GO:0090026
DATABASE|sp|Q30KK8|DB119_PANTR_Beta-defensin_119_OS=Pan_troglodytes_OX=9598_GN=DEFB119_PE=3_SV=1	GO:0001530|GO:0050829|GO:0050830|GO:0061760
DATABASE|sp|Q30KL6|DB110_PANTR_Beta-defensin_110_OS=Pan_troglodytes_OX=9598_GN=DEFB110_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KL7|DB109_PANTR_Beta-defensin_109_OS=Pan_troglodytes_OX=9598_GN=DEFB109_PE=3_SV=1	GO:0005576|GO:0005615|GO:0006952|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KM9|DFB43_MOUSE_Beta-defensin_43_OS=Mus_musculus_OX=10090_GN=Defb43_PE=3_SV=1	GO:0005615
DATABASE|sp|Q30KN3|DFB33_MOUSE_Beta-defensin_33_OS=Mus_musculus_OX=10090_GN=Defb33_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KN8|DFB25_MOUSE_Beta-defensin_25_OS=Mus_musculus_OX=10090_GN=Defb25_PE=3_SV=1	GO:0007249|GO:0071224|GO:0071651|GO:0090026
DATABASE|sp|Q30KP6|DFB41_MOUSE_Beta-defensin_41_OS=Mus_musculus_OX=10090_GN=Defb41_PE=2_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KP8|DB136_HUMAN_Defensin_beta_136_OS=Homo_sapiens_OX=9606_GN=DEFB136_PE=3_SV=1	GO:0001530|GO:0042742|GO:0061760|GO:0140367
DATABASE|sp|Q30KQ1|DB133_HUMAN_Beta-defensin_133_OS=Homo_sapiens_OX=9606_GN=DEFB133_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KR1|DB109_HUMAN_Beta-defensin_109B_OS=Homo_sapiens_OX=9606_GN=DEFB109B_PE=1_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q30KT5|DB119_CANLF_Beta-defensin_119_OS=Canis_lupus_familiaris_OX=9615_GN=DEFB119_PE=3_SV=1	GO:0001530|GO:0050829|GO:0050830|GO:0061760
DATABASE|sp|Q30KU3|DB110_CANLF_Beta-defensin_110_OS=Canis_lupus_familiaris_OX=9615_GN=DEFB110_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q32P86|DB119_BOVIN_Beta-defensin_119_OS=Bos_taurus_OX=9913_GN=DEFB119_PE=3_SV=1	GO:0001530|GO:0050829|GO:0050830|GO:0061760
DATABASE|sp|Q32ZF3|DFB43_RAT_Beta-defensin_43_OS=Rattus_norvegicus_OX=10116_GN=Defb43_PE=3_SV=1	GO:0005615
DATABASE|sp|Q32ZF7|DFB39_RAT_Beta-defensin_39_OS=Rattus_norvegicus_OX=10116_GN=Defb39_PE=3_SV=1	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|sp|Q32ZF8|DFB38_RAT_Beta-defensin_38_OS=Rattus_norvegicus_OX=10116_GN=Defb38_PE=3_SV=1	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|sp|Q32ZG1|DFB33_RAT_Beta-defensin_33_OS=Rattus_norvegicus_OX=10116_GN=Defb33_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q32ZG7|DFB25_RAT_Beta-defensin_25_OS=Rattus_norvegicus_OX=10116_GN=Defb25_PE=3_SV=1	GO:0007249|GO:0071224|GO:0071651|GO:0090026
DATABASE|sp|Q32ZH5|DFB17_RAT_Beta-defensin_17_OS=Rattus_norvegicus_OX=10116_GN=Defb17_PE=3_SV=2	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q32ZH7|DFB14_RAT_Beta-defensin_14_OS=Rattus_norvegicus_OX=10116_GN=Defb14_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q32ZI0|DFB11_RAT_Beta-defensin_11_OS=Rattus_norvegicus_OX=10116_GN=Defb11_PE=3_SV=1	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|sp|Q32ZI1|DFB10_RAT_Beta-defensin_10_OS=Rattus_norvegicus_OX=10116_GN=Defb10_PE=3_SV=1	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|sp|Q32ZI2|DEFB9_RAT_Beta-defensin_9_OS=Rattus_norvegicus_OX=10116_GN=Defb9_PE=3_SV=1	GO:0002227|GO:0005615|GO:0031731|GO:0050829|GO:0050830
DATABASE|sp|Q32ZI3|DEFB5_RAT_Beta-defensin_5_OS=Rattus_norvegicus_OX=10116_GN=Defb5_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q32ZI4|DEFB3_RAT_Beta-defensin_3_OS=Rattus_norvegicus_OX=10116_GN=Defb3_PE=3_SV=1	GO:0005615|GO:0031731|GO:0042056|GO:0042742|GO:0060326
DATABASE|sp|Q37875|ENLYS_BPP1_SAR-endolysin_OS=Escherichia_phage_P1_OX=2886926_GN=17_PE=1_SV=1	GO:0003796|GO:0009253|GO:0016998
DATABASE|sp|Q37896|ENLYS_BPB03_Endolysin_OS=Bacillus_phage_B103_OX=2994042_GN=15_PE=3_SV=1	GO:0003796|GO:0009253|GO:0016998
DATABASE|sp|Q39182|DEF02_ARATH_Defensin-like_protein_2_OS=Arabidopsis_thaliana_OX=3702_GN=PDF2.2_PE=2_SV=1	GO:0005739|GO:0006952|GO:0009505
DATABASE|sp|Q3L180|DFA26_MOUSE_Alpha-defensin_26_OS=Mus_musculus_OX=10090_GN=Defa26_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q3UW43|SG11B_MOUSE_Sperm-associated_antigen_11B_OS=Mus_musculus_OX=10090_GN=Spag11b_PE=3_SV=2	GO:0005576|GO:0061844
DATABASE|sp|Q3ZFI3|ENLYS_BPK11_Endolysin_OS=Enterobacteria_phage_K11_OX=532077_PE=1_SV=1	GO:0008745|GO:0009253|GO:0032897|GO:0044659
DATABASE|sp|Q40858|GNKL2_PICGL_Antifungal_protein_ginkbilobin-like_protein_2_OS=Picea_glauca_OX=3330_GN=EMB35_PE=2_SV=1	GO:0009506
DATABASE|sp|Q41914|DEF04_ARATH_Defensin-like_protein_4_OS=Arabidopsis_thaliana_OX=3702_GN=PDF2.1_PE=2_SV=2	GO:0005739|GO:0006952|GO:0009505
DATABASE|sp|Q42328|DF195_ARATH_Defensin-like_protein_195_OS=Arabidopsis_thaliana_OX=3702_GN=ATTI1_PE=1_SV=3	GO:0006952
DATABASE|sp|Q42330|DF192_ARATH_Defensin-like_protein_192_OS=Arabidopsis_thaliana_OX=3702_GN=ATTI7_PE=3_SV=2	GO:0006952
DATABASE|sp|Q43413|DEF1_CAPAN_Defensin_J1-1_OS=Capsicum_annuum_OX=4072_PE=1_SV=1	GO:0006952
DATABASE|sp|Q45VN2|DFA20_MOUSE_Alpha-defensin_20_OS=Mus_musculus_OX=10090_GN=Defa20_PE=3_SV=2	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q47112|CEA7_ECOLX_Colicin-E7_OS=Escherichia_coli_OX=562_GN=colE7_PE=1_SV=2	GO:0005727
DATABASE|sp|Q47125|CE10_ECOLX_Colicin-10_OS=Escherichia_coli_OX=562_GN=cta_PE=3_SV=1	GO:0016020|GO:0031640|GO:0050829|GO:0140911
DATABASE|sp|Q47500|CE05_ECOLX_Colicin-5_OS=Escherichia_coli_OX=562_GN=cfa_PE=3_SV=1	GO:0016020|GO:0031640|GO:0050829|GO:0140911
DATABASE|sp|Q47502|CEAK_ECOLX_Colicin-K_OS=Escherichia_coli_OX=562_GN=cka_PE=3_SV=1	GO:0016020|GO:0031640|GO:0050829|GO:0140911
DATABASE|sp|Q49UX4|SLE1_STAS1_N-acetylmuramoyl-L-alanine_amidase_sle1_OS=Staphylococcus_saprophyticus_subsp._saprophyticus_(strain_ATCC_15305_/_DSM_20229_/_NCIMB_8711_/_NCTC_7292_/_S-41)_OX=342451_GN=sle1_PE=3_SV=1	GO:0008932
DATABASE|sp|Q4JHE1|OXLA_PSEAU_L-amino-acid_oxidase_OS=Pseudechis_australis_OX=8670_PE=1_SV=1	GO:0001716|GO:0009063|GO:0016491
DATABASE|sp|Q4JHE2|OXLA_NOTSC_L-amino-acid_oxidase_OS=Notechis_scutatus_scutatus_OX=70142_PE=2_SV=1	GO:0001716|GO:0009063|GO:0016491
DATABASE|sp|Q4JHE3|OXLA_OXYSC_L-amino-acid_oxidase_OS=Oxyuranus_scutellatus_scutellatus_OX=8667_PE=2_SV=1	GO:0001716|GO:0009063|GO:0016491
DATABASE|sp|Q4L3C1|SLE1_STAHJ_N-acetylmuramoyl-L-alanine_amidase_sle1_OS=Staphylococcus_haemolyticus_(strain_JCSC1435)_OX=279808_GN=sle1_PE=3_SV=1	GO:0008932
DATABASE|sp|Q4V7T9|ROMO1_XENLA_Reactive_oxygen_species_modulator_1_OS=Xenopus_laevis_OX=8355_GN=romo1_PE=3_SV=1	GO:0005744|GO:0030150|GO:0045039
DATABASE|sp|Q4ZD58|ENLYS_BP263_Endolysin_2638A_OS=Staphylococcus_phage_2638A_OX=320836_GN=ORF007_PE=1_SV=1	GO:0004222
DATABASE|sp|Q53I06|DEFPL_PSENR_Fungal_defensin_plectasin_OS=Pseudoplectania_nigrella_OX=96584_GN=DEF_PE=1_SV=1	GO:0006952
DATABASE|sp|Q54957|LANB_STRP9_Lantibiotic_streptococcin_A-M49_OS=Streptococcus_pyogenes_serotype_M49_OX=301452_GN=scnA'_PE=3_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q54BL8|LYSG5_DICDI_Probable_GH_family_25_lysozyme_5_OS=Dictyostelium_discoideum_OX=44689_GN=DDB_G0293566_PE=3_SV=1	GO:0003796|GO:0007165|GO:0009253|GO:0016998
DATABASE|sp|Q54BQ8|LYSG4_DICDI_Probable_GH_family_25_lysozyme_4_OS=Dictyostelium_discoideum_OX=44689_GN=DDB_G0293492_PE=3_SV=1	GO:0003796|GO:0007165|GO:0009253|GO:0016998
DATABASE|sp|Q556F2|LYST1_DICDI_Probable_T4-type_lysozyme_1_OS=Dictyostelium_discoideum_OX=44689_GN=DDB_G0274831_PE=3_SV=1	GO:0003796|GO:0009253|GO:0016998
DATABASE|sp|Q556R7|CF50_DICDI_Counting_factor_50_OS=Dictyostelium_discoideum_OX=44689_GN=cf50-1_PE=1_SV=1	GO:0003796|GO:0007165|GO:0009253|GO:0016998|GO:0042593|GO:0048870|GO:0098609
DATABASE|sp|Q56JZ2|PA2GA_BOVIN_Phospholipase_A2,_membrane_associated_OS=Bos_taurus_OX=9913_GN=PLA2G2A_PE=2_SV=1	GO:0004623|GO:0005509|GO:0005543|GO:0006644|GO:0016042|GO:0042130|GO:0047498
DATABASE|sp|Q58T39|M1015_BOMMX_Maximins_10/H15_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T40|M3H16_BOMMX_Maximins_3/H16_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T41|M11H1_BOMMX_Maximins_11/H1_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T42|M4H34_BOMMX_Maximins_4/H3_type_4_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T44|M4H35_BOMMX_Maximins_4/H3_type_5_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T45|M10H3_BOMMX_Maximins_10/H3_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T48|M3111_BOMMX_Maximins_3/H11_type_1_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T49|M2H81_BOMMX_Maximins_2/H8_type_1_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T51|M1111_BOMMX_Maximins_11/H11_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T52|M4H33_BOMMX_Maximins_4/H3_type_3_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T56|M8H7_BOMMX_Maximins_8/H7_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T58|M7H13_BOMMX_Maximins_7/H13_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T59|M6H10_BOMMX_Maximins_6/H10_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T60|M5H42_BOMMX_Maximins_5/H4_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T61|M5H43_BOMMX_Maximins_5/H4_type_3_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T62|M4H36_BOMMX_Maximins_4/H3_type_6_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T64|M3112_BOMMX_Maximins_3/H11_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T65|M3113_BOMMX_Maximins_3/H11_type_3_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T68|M3H31_BOMMX_Maximins_3/H3_type_1_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T70|M3H32_BOMMX_Maximins_3/H3_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T72|M7H6_BOMMX_Maximins_7/H6_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T77|M4H37_BOMMX_Maximins_4/H3_type_7_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T79|M4H32_BOMMX_Maximins_4/H3_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T80|M3H92_BOMMX_Maximins_3/H9_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T83|M3H33_BOMMX_Maximins_3/H3_type_3_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T86|M2H82_BOMMX_Maximins_2/H8_type_2_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T87|M1H12_BOMMX_Maximins_1/H12_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T89|M6HV_BOMMX_Maximins_6/Hv_OS=Bombina_maxima_OX=161274_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T90|MZHV_BOMMX_Maximins_z/Hv_OS=Bombina_maxima_OX=161274_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T91|MYHV1_BOMMX_Maximins_y/Hv_type_1_OS=Bombina_maxima_OX=161274_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T92|MYHW_BOMMX_Maximins_y/Hw_OS=Bombina_maxima_OX=161274_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T93|MYH16_BOMMX_Maximins_y/H16_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T94|MYHV2_BOMMX_Maximins_y/Hv_type_2_OS=Bombina_maxima_OX=161274_PE=2_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q58T95|MYH11_BOMMX_Maximins_y/H11_OS=Bombina_maxima_OX=161274_PE=1_SV=1	GO:0005576|GO:0042742
DATABASE|sp|Q5BU36|DEF_FORAQ_Defensin_OS=Formica_aquilonia_OX=258703_PE=3_SV=1	GO:0005615|GO:0006952|GO:0006959|GO:0042742
DATABASE|sp|Q5D1D6|GBP1_CHLAE_Guanylate-binding_protein_1_OS=Chlorocebus_aethiops_OX=9534_GN=GBP1_PE=2_SV=1	GO:0003924
DATABASE|sp|Q5F378|CTHB1_CHICK_Cathelicidin-B1_OS=Gallus_gallus_OX=9031_GN=CATHB1_PE=1_SV=1	GO:0001530|GO:0005576|GO:0005615|GO:0006952|GO:0045087|GO:0050829|GO:0050830|GO:0061844
DATABASE|sp|Q5G859|DEF7_PANTR_Defensin-7_OS=Pan_troglodytes_OX=9598_GN=DEFA7_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G860|DEF6_PANTR_Defensin-6_OS=Pan_troglodytes_OX=9598_GN=DEFA6_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G861|DEF5_PANTR_Defensin_alpha_5_OS=Pan_troglodytes_OX=9598_GN=DEFA5_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G862|DEF4_PANTR_Defensin_alpha_4_OS=Pan_troglodytes_OX=9598_GN=DEFA4_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G863|DEF1_PANTR_Neutrophil_defensin_1_OS=Pan_troglodytes_OX=9598_GN=DEFA1_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G864|DFA25_MOUSE_Alpha-defensin_25_OS=Mus_musculus_OX=10090_GN=Defa25_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G865|DFA24_MOUSE_Alpha-defensin_24_OS=Mus_musculus_OX=10090_GN=Defa24_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
DATABASE|sp|Q5G866|DFA23_MOUSE_Alpha-defensin_23_OS=Mus_musculus_OX=10090_GN=Defa23_PE=3_SV=1	GO:0002227|GO:0005576|GO:0005615|GO:0006952|GO:0019731|GO:0031012|GO:0050829|GO:0050830|GO:0051673|GO:0061844|GO:0071222
