rep	cluster_size	sources_rep	sources_members	members	has_DATABASE	has_PRED
PRED|XP_015628236.1	3	PRED	PRED	PRED|XP_015628236.1;PRED|XP_002985508.1;PRED|XP_024515247.1	False	True
PRED|XP_015628383.1	1	PRED	PRED	PRED|XP_015628383.1	False	True
PRED|XP_015628425.2	1	PRED	PRED	PRED|XP_015628425.2	False	True
PRED|XP_015630008.1	1	PRED	PRED	PRED|XP_015630008.1	False	True
PRED|XP_015630240.1	3	PRED	PRED	PRED|XP_015630240.1;PRED|XP_002467898.1;PRED|XP_008655400.1	False	True
PRED|XP_015631203.1	3	PRED	PRED	PRED|XP_015631203.1;PRED|NP_565547.1;PRED|NP_001335084.1	False	True
PRED|XP_015632317.1	4	PRED	PRED	PRED|XP_015632317.1;PRED|XP_015632320.1;PRED|XP_002466511.1;PRED|XP_015629292.1	False	True
PRED|XP_015633262.1	1	PRED	PRED	PRED|XP_015633262.1	False	True
PRED|XP_015633371.1	2	PRED	PRED	PRED|XP_015633371.1;PRED|XP_066165807.1	False	True
PRED|XP_015633864.1	3	PRED	PRED	PRED|XP_015633864.1;PRED|WP_029318555.1;PRED|WP_010878323.1	False	True
PRED|XP_015633957.1	2	PRED	PRED	PRED|XP_015633957.1;PRED|XP_062527548.1	False	True
PRED|XP_015634600.1	1	PRED	PRED	PRED|XP_015634600.1	False	True
PRED|XP_015635137.1	6	PRED	PRED	PRED|XP_015635137.1;PRED|XP_002447323.1;PRED|NP_001158988.2;PRED|NP_001159107.1;PRED|XP_002443681.1;PRED|NP_001385235.1	False	True
PRED|XP_015635290.1	2	PRED	PRED	PRED|XP_015635290.1;PRED|XP_015625073.1	False	True
PRED|XP_015635307.1	1	PRED	PRED	PRED|XP_015635307.1	False	True
PRED|XP_015635687.1	9	PRED	PRED	PRED|XP_015635687.1;PRED|XP_015159145.1;PRED|NP_001326878.1;PRED|XP_024638902.1;PRED|NP_191765.2;PRED|XP_002318919.4;PRED|XP_015635389.1;PRED|XP_003567618.1;PRED|XP_014755008.1	False	True
PRED|XP_015636034.1	3	PRED	PRED	PRED|XP_015636034.1;PRED|XP_010238892.1;PRED|XP_021302182.1	False	True
PRED|XP_015640514.1	10	PRED	PRED	PRED|XP_015640514.1;PRED|XP_011651551.1;PRED|XP_003553943.1;PRED|XP_002440082.1;PRED|XP_024635725.1;PRED|XP_006359343.1;PRED|XP_006359344.1;PRED|NP_001338701.1;PRED|XP_015631399.1;PRED|XP_024394066.1	False	True
PRED|XP_015641426.1	1	PRED	PRED	PRED|XP_015641426.1	False	True
PRED|XP_015642123.1	1	PRED	PRED	PRED|XP_015642123.1	False	True
PRED|XP_015642372.1	11	PRED	PRED	PRED|XP_015642372.1;PRED|XP_008673856.1;PRED|XP_003535594.1;PRED|XP_006374622.2;PRED|XP_017972761.1;PRED|XP_010662763.1;PRED|XP_002268244.1;PRED|XP_008670292.1;PRED|NP_001143577.1;PRED|XP_007038690.2;PRED|NP_200086.1	False	True
PRED|XP_015642443.1	2	PRED	PRED	PRED|XP_015642443.1;PRED|XP_046451980.1	False	True
PRED|XP_015642606.1	1	PRED	PRED	PRED|XP_015642606.1	False	True
PRED|XP_015643508.1	1	PRED	PRED	PRED|XP_015643508.1	False	True
PRED|XP_015644989.1	1	PRED	PRED	PRED|XP_015644989.1	False	True
PRED|XP_015646041.3	1	PRED	PRED	PRED|XP_015646041.3	False	True
PRED|XP_015647546.1	1	PRED	PRED	PRED|XP_015647546.1	False	True
PRED|XP_015648573.2	1	PRED	PRED	PRED|XP_015648573.2	False	True
PRED|XP_015649410.1	3	PRED	PRED	PRED|XP_015649410.1;PRED|XP_003573634.1;PRED|XP_015651101.1	False	True
PRED|XP_015649551.1	5	PRED	PRED	PRED|XP_015649551.1;PRED|XP_006364711.1;PRED|XP_002309004.1;PRED|XP_002325255.1;PRED|XP_004146338.1	False	True
PRED|XP_015649565.1	1	PRED	PRED	PRED|XP_015649565.1	False	True
PRED|XP_015650691.1	1	PRED	PRED	PRED|XP_015650691.1	False	True
PRED|XP_015833017.1	3	PRED	PRED	PRED|XP_015833017.1;PRED|XP_003602769.1;PRED|NP_001151250.1	False	True
PRED|XP_015834333.2	2	PRED	PRED	PRED|XP_015834333.2;PRED|XP_015834741.1	False	True
PRED|XP_015834398.1	1	PRED	PRED	PRED|XP_015834398.1	False	True
PRED|XP_015834468.1	1	PRED	PRED	PRED|XP_015834468.1	False	True
PRED|XP_015834705.1	2	PRED	PRED	PRED|XP_015834705.1;PRED|XP_001809637.1	False	True
PRED|XP_015835843.1	1	PRED	PRED	PRED|XP_015835843.1	False	True
PRED|XP_015836459.1	1	PRED	PRED	PRED|XP_015836459.1	False	True
PRED|XP_015837722.1	9	PRED	PRED	PRED|XP_015837722.1;PRED|XP_064211996.1;PRED|XP_032229842.2;PRED|XP_004914073.2;PRED|XP_075927863.1;PRED|NP_001010978.2;PRED|XP_011539748.1;PRED|XP_038967071.1;PRED|XP_063117392.1	False	True
PRED|XP_015837913.1	1	PRED	PRED	PRED|XP_015837913.1	False	True
PRED|XP_015837914.1	2	PRED	PRED	PRED|XP_015837914.1;PRED|XP_008196075.1	False	True
PRED|XP_015838282.2	3	PRED	PRED	PRED|XP_015838282.2;PRED|XP_015838283.2;PRED|XP_008196785.1	False	True
PRED|XP_015838752.1	1	PRED	PRED	PRED|XP_015838752.1	False	True
PRED|XP_015839809.1	1	PRED	PRED	PRED|XP_015839809.1	False	True
PRED|XP_015839952.1	1	PRED	PRED	PRED|XP_015839952.1	False	True
PRED|XP_016766796.1	1	PRED	PRED	PRED|XP_016766796.1	False	True
PRED|XP_016767204.1	1	PRED	PRED	PRED|XP_016767204.1	False	True
PRED|XP_016767388.2	1	PRED	PRED	PRED|XP_016767388.2	False	True
PRED|XP_016767664.1	1	PRED	PRED	PRED|XP_016767664.1	False	True
PRED|XP_016767877.1	1	PRED	PRED	PRED|XP_016767877.1	False	True
PRED|XP_016768288.1	1	PRED	PRED	PRED|XP_016768288.1	False	True
PRED|XP_016769662.2	1	PRED	PRED	PRED|XP_016769662.2	False	True
PRED|XP_016770105.1	1	PRED	PRED	PRED|XP_016770105.1	False	True
PRED|XP_016770378.1	5	PRED	PRED	PRED|XP_016770378.1;PRED|XP_016770379.1;PRED|XP_006570428.1;PRED|XP_016770380.1;PRED|XP_006570429.1	False	True
PRED|XP_016771131.1	4	PRED	PRED	PRED|XP_016771131.1;PRED|NP_001127805.1;PRED|XP_015832884.1;PRED|NP_001127806.1	False	True
PRED|XP_016772082.1	6	PRED	PRED	PRED|XP_016772082.1;PRED|NP_001040250.1;PRED|XP_974370.1;PRED|NP_652187.1;PRED|NP_001246996.2;PRED|NP_001246997.2	False	True
PRED|XP_016846268.2	3	PRED	PRED	PRED|XP_016846268.2;PRED|XP_063122031.1;PRED|XP_052832103.1	False	True
PRED|XP_016846738.1	2	PRED	PRED	PRED|XP_016846738.1;PRED|XP_003961530.1	False	True
PRED|XP_016850446.2	1	PRED	PRED	PRED|XP_016850446.2	False	True
PRED|XP_016852298.1	3	PRED	PRED	PRED|XP_016852298.1;PRED|XP_008117321.1;PRED|XP_062821281.1	False	True
PRED|XP_016853594.2	16	PRED	DATABASE;PRED	PRED|XP_016853594.2;PRED|XP_011432942.2;PRED|XP_062835346.1;PRED|XP_062835864.1;PRED|XP_009065539.1;DATABASE|AP04513;PRED|XP_008120614.1;PRED|XP_065940170.1;PRED|XP_065940173.1;PRED|XP_062817544.1;PRED|NP_001039019.1;PRED|NP_001382049.1;PRED|XP_006499020.1;PRED|NP_619626.1;DATABASE|CAMPSQ1122_WAPfour-disulfidecoredomainprotein15B;DATABASE|Training_Seq88	True	True
PRED|XP_016854000.2	103	PRED	DATABASE;PRED	PRED|XP_016854000.2;PRED|XP_003229325.2;PRED|XP_003229327.3;PRED|XP_016854001.2;PRED|XP_062813325.1;PRED|XP_003229328.1;PRED|XP_008113587.1;PRED|XP_062813163.1;PRED|NP_001011690.1;PRED|NP_001012359.1;PRED|NP_001006993.2;DATABASE|AP02068;DATABASE|Training_Seq3586;PRED|NP_031473.1;PRED|NP_031474.2;PRED|NP_001155203.1;PRED|NP_001398935.1;PRED|NP_001136.1;PRED|NP_001091046.1;PRED|NP_001372200.1;PRED|NP_001372201.1;PRED|NP_001372202.1;PRED|NP_001372203.1;DATABASE|AP02067;PRED|XP_003223927.3;PRED|XP_016850894.1;PRED|NP_001011876.1;PRED|NP_808212.2;DATABASE|AP03305;DATABASE|AP02069;DATABASE|Training_Seq3587;PRED|XP_006519411.1;PRED|NP_031475.2;PRED|NP_001092923.1;DATABASE|Training_Seq977;DATABASE|CAMPSQ3921_Ribonuclease-like3;PRED|XP_016850856.1;PRED|XP_008113588.1;DATABASE|Training_Seq3429;PRED|NP_957691.1;DATABASE|sp|O55004|RNAS4_RAT_Ribonuclease_4_OS=Rattus_norvegicus_OX=10116_GN=Rnase4_PE=1_SV=1;DATABASE|sp|Q5NVS4|RNAS4_PONAB_Ribonuclease_4_OS=Pongo_abelii_OX=9601_GN=RNASE4_PE=2_SV=1;PRED|NP_919412.1;PRED|NP_002928.1;DATABASE|sp|P15467|RNAS4_BOVIN_Ribonuclease_4_OS=Bos_taurus_OX=9913_GN=RNASE4_PE=1_SV=5;DATABASE|sp|P15468|RNAS4_PIG_Ribonuclease_4_OS=Sus_scrofa_OX=9823_GN=RNASE4_PE=1_SV=3;PRED|NP_067447.2;DATABASE|sp|Q8HZQ0|RNAS4_PANTR_Ribonuclease_4_OS=Pan_troglodytes_OX=9598_GN=RNASE4_PE=3_SV=1;PRED|XP_063130661.1;DATABASE|sp|Q9JJH1|RNAS4_MOUSE_Ribonuclease_4_OS=Mus_musculus_OX=10090_GN=Rnase4_PE=1_SV=1;PRED|XP_063130662.1;DATABASE|AP04054;PRED|NP_001269121.1;PRED|NP_001269122.1;PRED|NP_064467.1;PRED|NP_002924.1;PRED|NP_937875.1;PRED|NP_937877.1;PRED|NP_937878.1;DATABASE|AP03199;DATABASE|Training_Seq3156;PRED|NP_001020287.1;PRED|NP_001025075.2;PRED|XP_006251937.1;PRED|XP_006251955.1;PRED|NP_001013250.1;PRED|XP_003223861.2;PRED|NP_115961.3;DATABASE|CAMPSQ1105_Ribonuclease7;DATABASE|Training_Seq3613;DATABASE|AP02097;PRED|NP_612204.1;DATABASE|Training_Seq1017;DATABASE|AP02073;DATABASE|sp|Q9H1E1|RNAS7_HUMAN_Ribonuclease_7_OS=Homo_sapiens_OX=9606_GN=RNASE7_PE=1_SV=2;PRED|XP_008772009.1;PRED|NP_084374.2;PRED|XP_008772010.1;PRED|NP_001347046.1;PRED|NP_996538.1;DATABASE|AP02426;DATABASE|Training_Seq2716;DATABASE|sp|P08904|RNAS6_BOVIN_Ribonuclease_K6_OS=Bos_taurus_OX=9913_GN=RNASE6_PE=1_SV=3;PRED|NP_005606.1;DATABASE|Training_Seq820;DATABASE|sp|Q93091|RNAS6_HUMAN_Ribonuclease_K6_OS=Homo_sapiens_OX=9606_GN=RNASE6_PE=1_SV=2;DATABASE|AP04036;DATABASE|sp|O46525|RNAS6_PANTR_Ribonuclease_K6_OS=Pan_troglodytes_OX=9598_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46526|RNAS6_PONPY_Ribonuclease_K6_OS=Pongo_pygmaeus_OX=9600_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46527|RNAS6_PAPHA_Ribonuclease_K6_OS=Papio_hamadryas_OX=9557_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46528|RNAS6_AOTTR_Ribonuclease_K6_OS=Aotus_trivirgatus_OX=9505_GN=RNASE6_PE=3_SV=1;DATABASE|CAMPSQ11139_RNase6;DATABASE|sp|O46529|RNAS6_SAISC_Ribonuclease_K6_OS=Saimiri_sciureus_OX=9521_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46530|RNAS6_SAGOE_Ribonuclease_K6_OS=Saguinus_oedipus_OX=9490_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46531|RNAS6_MIOTA_Ribonuclease_K6_OS=Miopithecus_talapoin_OX=36231_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46532|RNAS6_GORGO_Ribonuclease_K6_OS=Gorilla_gorilla_gorilla_OX=9595_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46533|RNAS6_MACMU_Ribonuclease_K6_OS=Macaca_mulatta_OX=9544_GN=RNASE6_PE=3_SV=1;DATABASE|sp|O46534|RNAS6_CHLAE_Ribonuclease_K6_OS=Chlorocebus_aethiops_OX=9534_GN=RNASE6_PE=3_SV=1;PRED|XP_016877055.1;DATABASE|AP02425;DATABASE|sp|P81649|RNAS6_PIG_Ribonuclease_K3_OS=Sus_scrofa_OX=9823_GN=RNASE6_PE=1_SV=2;PRED|NP_001007943.1;PRED|NP_990590.1	True	True
PRED|XP_016854247.1	1	PRED	PRED	PRED|XP_016854247.1	False	True
PRED|XP_016863248.1	2	PRED	PRED	PRED|XP_016863248.1;PRED|NP_001124199.1	False	True
PRED|XP_016869648.1	1	PRED	PRED	PRED|XP_016869648.1	False	True
PRED|XP_016879019.1	18	PRED	DATABASE;PRED	PRED|XP_016879019.1;DATABASE|Training_Seq3605;DATABASE|AP02089;PRED|XP_047290404.1;PRED|XP_011521558.1;PRED|NP_476492.2;PRED|NP_002978.1;PRED|XP_006530845.1;PRED|XP_063133813.1;PRED|NP_035462.2;DATABASE|Training_Seq2731;PRED|NP_001358865.1;PRED|NP_001358867.1;PRED|NP_006063.1;DATABASE|AP02452;PRED|NP_001280238.1;PRED|XP_012813759.1;PRED|NP_001107067.1	True	True
PRED|XP_016883448.1	2	PRED	PRED	PRED|XP_016883448.1;PRED|XP_040035749.1	False	True
PRED|XP_017167903.1	5	PRED	PRED	PRED|XP_017167903.1;PRED|XP_017167904.1;PRED|XP_017167905.1;PRED|XP_017167906.1;PRED|XP_017167907.1	False	True
PRED|XP_017172302.1	1	PRED	PRED	PRED|XP_017172302.1	False	True
PRED|XP_017178508.2	1	PRED	PRED	PRED|XP_017178508.2	False	True
PRED|XP_017182182.1	1	PRED	PRED	PRED|XP_017182182.1	False	True
PRED|XP_017192785.1	4	PRED	PRED	PRED|XP_017192785.1;PRED|NP_566668.1;PRED|XP_017976623.1;PRED|NP_001351397.1	False	True
PRED|XP_017207213.2	2	PRED	PRED	PRED|XP_017207213.2;PRED|XP_073784666.1	False	True
PRED|XP_017208341.2	3	PRED	PRED	PRED|XP_017208341.2;PRED|XP_021324758.1;PRED|NP_001106563.1	False	True
PRED|XP_017452094.1	3	PRED	PRED	PRED|XP_017452094.1;PRED|XP_009056013.1;PRED|XP_005106989.1	False	True
PRED|XP_017452526.1	4	PRED	PRED	PRED|XP_017452526.1;PRED|NP_000796.1;PRED|NP_034387.3;PRED|NP_036981.1	False	True
PRED|XP_017453028.1	1	PRED	PRED	PRED|XP_017453028.1	False	True
PRED|XP_017454534.1	1	PRED	PRED	PRED|XP_017454534.1	False	True
PRED|XP_017951214.2	1	PRED	PRED	PRED|XP_017951214.2	False	True
PRED|XP_017951255.2	3	PRED	DATABASE;PRED	PRED|XP_017951255.2;DATABASE|Training_Seq244;DATABASE|CAMPSQ21784_HylaserpinS2	True	True
PRED|XP_017952452.2	5	PRED	PRED	PRED|XP_017952452.2;PRED|XP_059591327.1;PRED|XP_003634720.1;PRED|XP_010644510.1;PRED|XP_005999222.2	False	True
PRED|XP_017953267.1	53	PRED	DATABASE;PRED	PRED|XP_017953267.1;DATABASE|AP00400;DATABASE|Training_Seq3348;DATABASE|AP00738;DATABASE|AP01474;DATABASE|Training_Seq1314;PRED|XP_064410375.1;PRED|XP_003222691.1;DATABASE|AP03705;DATABASE|CAMPSQ9981_NPY;PRED|XP_040047889.1;PRED|NP_001029252.1;DATABASE|CAMPSQ9982_NeuropeptideY;DATABASE|CAMPSQ280_Skinpeptidetyrosine-tyrosine;DATABASE|DBAASPR_4190_Peptide_YY;DATABASE|Training_Seq1665;PRED|NP_001072427.1;PRED|XP_005992256.3;PRED|XP_007901327.1;PRED|NP_001157843.1;PRED|XP_042201705.1;PRED|XP_011615181.1;PRED|NP_001279604.1;PRED|NP_571091.1;PRED|NP_001279967.1;PRED|XP_007899610.2;PRED|XP_032815106.1;PRED|XP_003969305.1;PRED|NP_001072530.1;PRED|NP_000896.1;PRED|NP_036746.1;PRED|NP_075945.1;DATABASE|Training_Seq2372;DATABASE|Training_Seq7;PRED|NP_990804.1;PRED|XP_012820365.1;PRED|XP_003222076.1;PRED|NP_001348111.1;PRED|XP_032831556.1;PRED|XP_032831557.1;PRED|XP_032831560.1;PRED|XP_032831561.1;PRED|XP_029694662.1;PRED|NP_001333700.1;PRED|NP_663410.1;DATABASE|Training_Seq171;PRED|NP_004151.4;PRED|NP_001380957.1;PRED|NP_001380958.1;PRED|XP_003961519.2;PRED|XP_040032726.1;PRED|XP_040032727.1;PRED|NP_571149.1	True	True
PRED|XP_017969853.1	1	PRED	PRED	PRED|XP_017969853.1	False	True
PRED|XP_017970174.1	4	PRED	PRED	PRED|XP_017970174.1;PRED|XP_017970176.1;PRED|XP_017982488.1;PRED|XP_017982489.1	False	True
PRED|XP_017970514.1	9	PRED	PRED	PRED|XP_017970514.1;PRED|XP_640994.1;PRED|XP_640764.1;PRED|XP_640766.1;PRED|XP_640767.1;PRED|XP_640768.1;PRED|XP_640769.1;PRED|XP_640987.1;PRED|XP_640762.1	False	True
PRED|XP_017971092.1	2	PRED	PRED	PRED|XP_017971092.1;PRED|XP_017971093.1	False	True
PRED|XP_017971818.1	1	PRED	PRED	PRED|XP_017971818.1	False	True
PRED|XP_017972127.1	2	PRED	PRED	PRED|XP_017972127.1;PRED|XP_039685083.1	False	True
PRED|XP_017972230.1	1	PRED	PRED	PRED|XP_017972230.1	False	True
PRED|XP_017972652.1	1	PRED	PRED	PRED|XP_017972652.1	False	True
PRED|XP_017972720.1	3	PRED	DATABASE;PRED	PRED|XP_017972720.1;DATABASE|sp|Q2V328|DF276_ARATH_Defensin-like_protein_276_OS=Arabidopsis_thaliana_OX=3702_GN=At5g37474_PE=2_SV=1;PRED|NP_001031977.1	True	True
PRED|XP_017973334.1	2	PRED	PRED	PRED|XP_017973334.1;PRED|XP_017973335.1	False	True
PRED|XP_017974217.1	115	PRED	DATABASE;PRED	PRED|XP_017974217.1;PRED|NP_001237388.2;PRED|NP_001235824.1;PRED|NP_173683.1;PRED|NP_001325387.1;DATABASE|AP02707;DATABASE|CAMPSQ2679_Snakin-2precursor;PRED|NP_001185065.1;PRED|NP_001185066.1;DATABASE|AP00992;PRED|XP_021304006.1;PRED|XP_015638298.1;PRED|XP_066166739.1;PRED|XP_002439852.1;PRED|XP_006340940.1;PRED|XP_004136384.1;DATABASE|Training_Seq1238;DATABASE|CAMPSQ14218_47-64SlSN10;PRED|XP_006340736.1;PRED|XP_002307720.1;PRED|NP_001185407.1;PRED|NP_179433.2;PRED|NP_565116.1;PRED|XP_024515710.1;PRED|XP_024542674.1;PRED|NP_001359325.1;PRED|XP_002448761.1;DATABASE|AP02244;PRED|XP_035815718.1;PRED|XP_007015173.2;PRED|XP_007032998.2;PRED|XP_008392373.1;PRED|XP_008392374.1;PRED|XP_006383339.3;PRED|XP_003629688.1;PRED|XP_070675256.1;PRED|NP_566186.1;PRED|XP_040863212.1;PRED|XP_007028593.1;PRED|XP_002441006.1;PRED|XP_003563973.1;PRED|XP_013454210.2;PRED|XP_008353837.1;PRED|XP_008381340.1;PRED|XP_006364638.1;PRED|XP_002460210.1;PRED|XP_015611416.1;PRED|XP_003578115.1;PRED|NP_001235028.2;PRED|XP_006338319.1;PRED|XP_011656217.1;PRED|XP_006358036.1;PRED|NP_001235155.2;PRED|XP_024638931.1;PRED|NP_001358491.1;PRED|XP_002308912.2;PRED|XP_003613442.1;PRED|XP_003625068.1;PRED|XP_011652310.1;PRED|XP_003613454.1;PRED|XP_059595238.1;PRED|XP_040867898.1;PRED|NP_001319515.1;PRED|NP_001358481.1;PRED|XP_003541688.2;PRED|XP_008367840.1;PRED|XP_070667005.1;PRED|XP_002438216.1;PRED|XP_003613456.1;PRED|XP_015641724.1;PRED|NP_001148800.2;PRED|XP_008380554.1;PRED|XP_028957554.1;PRED|XP_008380555.1;PRED|NP_001147346.1;PRED|XP_003579928.1;PRED|XP_015635047.1;PRED|XP_002447986.1;PRED|XP_003629326.1;PRED|XP_002300706.3;PRED|XP_028953983.1;PRED|XP_002275694.1;DATABASE|Training_Seq2058;PRED|XP_002300708.3;PRED|NP_001275092.1;PRED|XP_031736573.1;PRED|XP_006386175.2;PRED|XP_006606218.1;PRED|XP_006376297.1;PRED|XP_014618321.1;PRED|XP_006589456.1;PRED|XP_014618322.1;PRED|XP_014618324.1;PRED|XP_003568389.1;PRED|XP_008379287.2;PRED|XP_002280219.1;PRED|XP_008387949.1;DATABASE|Training_Seq1236;DATABASE|Training_Seq910;PRED|XP_007017801.1;DATABASE|Training_Seq1091;PRED|XP_028951122.1;PRED|XP_004136382.1;PRED|XP_024443156.2;PRED|XP_004147446.2;PRED|XP_015159966.1;PRED|NP_001235658.1;PRED|XP_008389581.1;PRED|XP_003628630.1;PRED|NP_001358490.1;PRED|XP_008353009.1;PRED|NP_001238684.1;PRED|XP_007017800.1;PRED|XP_024530142.1;PRED|XP_024531435.1	True	True
PRED|XP_017974220.1	1	PRED	PRED	PRED|XP_017974220.1	False	True
PRED|XP_017974537.1	1	PRED	PRED	PRED|XP_017974537.1	False	True
PRED|XP_017974548.1	3	PRED	PRED	PRED|XP_017974548.1;PRED|XP_002301820.1;PRED|XP_006586212.1	False	True
PRED|XP_017974578.1	6	PRED	PRED	PRED|XP_017974578.1;PRED|NP_001162980.1;PRED|NP_001097162.1;PRED|NP_001285941.1;PRED|NP_001285942.1;PRED|XP_017974391.1	False	True
PRED|XP_017974609.1	4	PRED	PRED	PRED|XP_017974609.1;PRED|XP_024365096.1;PRED|NP_001328050.1;PRED|XP_015648517.2	False	True
PRED|XP_017974783.1	1	PRED	PRED	PRED|XP_017974783.1	False	True
PRED|XP_017976174.1	3	PRED	PRED	PRED|XP_017976174.1;PRED|XP_006368820.2;PRED|XP_024450452.1	False	True
PRED|XP_017976364.1	1	PRED	PRED	PRED|XP_017976364.1	False	True
PRED|XP_017976541.1	1	PRED	PRED	PRED|XP_017976541.1	False	True
PRED|XP_017976733.1	1	PRED	PRED	PRED|XP_017976733.1	False	True
PRED|XP_017976977.1	1	PRED	PRED	PRED|XP_017976977.1	False	True
PRED|XP_017978552.1	1	PRED	PRED	PRED|XP_017978552.1	False	True
PRED|XP_017978636.1	1	PRED	PRED	PRED|XP_017978636.1	False	True
PRED|XP_017981024.1	5	PRED	PRED	PRED|XP_017981024.1;PRED|XP_002325976.1;PRED|XP_002263203.1;PRED|XP_021313397.1;PRED|XP_024315469.1	False	True
PRED|XP_017981162.1	6	PRED	PRED	PRED|XP_017981162.1;PRED|XP_019082250.1;PRED|XP_006343815.1;PRED|XP_006352237.1;PRED|XP_003552277.1;PRED|XP_009054545.1	False	True
PRED|XP_017981454.1	1	PRED	PRED	PRED|XP_017981454.1	False	True
PRED|XP_017982293.1	2	PRED	PRED	PRED|XP_017982293.1;PRED|NP_195087.1	False	True
PRED|XP_017982427.1	1	PRED	PRED	PRED|XP_017982427.1	False	True
PRED|XP_017982978.1	4	PRED	PRED	PRED|XP_017982978.1;PRED|XP_006361092.1;PRED|XP_015158688.1;PRED|XP_015166065.1	False	True
PRED|XP_017983871.1	1	PRED	PRED	PRED|XP_017983871.1	False	True
PRED|XP_017985273.1	2	PRED	PRED	PRED|XP_017985273.1;PRED|XP_017985274.1	False	True
PRED|XP_018634920.1	1	PRED	PRED	PRED|XP_018634920.1	False	True
PRED|XP_018635043.1	1	PRED	PRED	PRED|XP_018635043.1	False	True
PRED|XP_018635071.1	1	PRED	PRED	PRED|XP_018635071.1	False	True
PRED|XP_018635191.1	1	PRED	PRED	PRED|XP_018635191.1	False	True
PRED|XP_018635321.1	1	PRED	PRED	PRED|XP_018635321.1	False	True
PRED|XP_018635352.1	1	PRED	PRED	PRED|XP_018635352.1	False	True
PRED|XP_018635401.1	1	PRED	PRED	PRED|XP_018635401.1	False	True
PRED|XP_018635602.1	1	PRED	PRED	PRED|XP_018635602.1	False	True
PRED|XP_018635722.1	1	PRED	PRED	PRED|XP_018635722.1	False	True
PRED|XP_018635802.1	1	PRED	PRED	PRED|XP_018635802.1	False	True
PRED|XP_018636080.1	2	PRED	PRED	PRED|XP_018636080.1;PRED|XP_002585466.1	False	True
PRED|XP_018636176.1	1	PRED	PRED	PRED|XP_018636176.1	False	True
PRED|XP_018636360.1	1	PRED	PRED	PRED|XP_018636360.1	False	True
PRED|XP_018636522.1	1	PRED	PRED	PRED|XP_018636522.1	False	True
PRED|XP_018636532.1	1	PRED	PRED	PRED|XP_018636532.1	False	True
PRED|XP_018636741.1	1	PRED	PRED	PRED|XP_018636741.1	False	True
PRED|XP_018636830.1	1	PRED	PRED	PRED|XP_018636830.1	False	True
PRED|XP_018636895.1	1	PRED	PRED	PRED|XP_018636895.1	False	True
PRED|XP_018637158.1	1	PRED	PRED	PRED|XP_018637158.1	False	True
PRED|XP_018637173.1	1	PRED	PRED	PRED|XP_018637173.1	False	True
PRED|XP_018637196.1	1	PRED	PRED	PRED|XP_018637196.1	False	True
PRED|XP_018637257.1	1	PRED	PRED	PRED|XP_018637257.1	False	True
PRED|XP_018637294.1	1	PRED	PRED	PRED|XP_018637294.1	False	True
PRED|XP_018637440.1	1	PRED	PRED	PRED|XP_018637440.1	False	True
PRED|XP_018637456.1	1	PRED	PRED	PRED|XP_018637456.1	False	True
PRED|XP_018637542.1	1	PRED	PRED	PRED|XP_018637542.1	False	True
PRED|XP_018637576.1	1	PRED	PRED	PRED|XP_018637576.1	False	True
PRED|XP_018637744.1	1	PRED	PRED	PRED|XP_018637744.1	False	True
PRED|XP_018637760.1	3	PRED	PRED	PRED|XP_018637760.1;PRED|XP_018637574.1;PRED|XP_018638393.1	False	True
PRED|XP_018637945.1	1	PRED	PRED	PRED|XP_018637945.1	False	True
PRED|XP_018637960.1	1	PRED	PRED	PRED|XP_018637960.1	False	True
PRED|XP_018638174.1	1	PRED	PRED	PRED|XP_018638174.1	False	True
PRED|XP_018638241.1	1	PRED	PRED	PRED|XP_018638241.1	False	True
PRED|XP_018638256.1	1	PRED	PRED	PRED|XP_018638256.1	False	True
PRED|XP_018638264.1	1	PRED	PRED	PRED|XP_018638264.1	False	True
PRED|XP_018638333.1	1	PRED	PRED	PRED|XP_018638333.1	False	True
PRED|XP_018638390.1	1	PRED	PRED	PRED|XP_018638390.1	False	True
PRED|XP_018638477.1	1	PRED	PRED	PRED|XP_018638477.1	False	True
PRED|XP_018667739.1	1	PRED	PRED	PRED|XP_018667739.1	False	True
PRED|XP_018667931.1	1	PRED	PRED	PRED|XP_018667931.1	False	True
PRED|XP_018668471.1	2	PRED	PRED	PRED|XP_018668471.1;PRED|XP_026692571.1	False	True
PRED|XP_018668545.1	1	PRED	PRED	PRED|XP_018668545.1	False	True
PRED|XP_018669437.1	2	PRED	PRED	PRED|XP_018669437.1;PRED|XP_012946608.1	False	True
PRED|XP_018669497.1	2	PRED	PRED	PRED|XP_018669497.1;PRED|XP_018669498.1	False	True
PRED|XP_018670399.2	2	PRED	PRED	PRED|XP_018670399.2;PRED|XP_002131215.1	False	True
PRED|XP_018670400.1	1	PRED	PRED	PRED|XP_018670400.1	False	True
PRED|XP_018670695.1	1	PRED	PRED	PRED|XP_018670695.1	False	True
PRED|XP_018670710.1	1	PRED	PRED	PRED|XP_018670710.1	False	True
