cluster_id	cluster_size	rep	sources	members	has_DATABASE	has_PRED
5433	2	DATABASE|CAMPSQ2582_Hyastatin	DATABASE	DATABASE|CAMPSQ2582_Hyastatin;DATABASE|AP02620	True	False
5434	2	DATABASE|Training_Seq2461	DATABASE	DATABASE|Training_Seq2461;DATABASE|AP01604	True	False
5435	13	DATABASE|Training_Seq3038	DATABASE	DATABASE|Training_Seq3038;DATABASE|Training_Seq1469;DATABASE|Training_Seq2424;DATABASE|Training_Seq3701;DATABASE|AP03343;DATABASE|Training_Seq247;DATABASE|Training_Seq385;DATABASE|Training_Seq454;DATABASE|Training_Seq2425;DATABASE|Training_Seq2427;DATABASE|sp|S8AKE6|OPDH_PENO1_Antifungal_protein_opdH_OS=Penicillium_oxalicum_(strain_114-2_/_CGMCC_5302)_OX=933388_GN=opdH_PE=3_SV=1;DATABASE|AP01560;DATABASE|AP03011	True	False
5436	10	DATABASE|Training_Seq3096	DATABASE	DATABASE|Training_Seq3096;DATABASE|AP03110;DATABASE|Training_Seq974;DATABASE|Training_Seq2439;DATABASE|Training_Seq975;DATABASE|Training_Seq2833;DATABASE|AP02625;DATABASE|AP05577;DATABASE|CAMPSQ12078_Crustin;DATABASE|AP01576	True	False
5437	1	PRED|XP_318999.3	PRED	PRED|XP_318999.3	False	True
5438	1	PRED|XP_012944897.1	PRED	PRED|XP_012944897.1	False	True
5439	1	PRED|NP_001031327.1	PRED	PRED|NP_001031327.1	False	True
544	1	PRED|XP_026691985.1	PRED	PRED|XP_026691985.1	False	True
5440	1	PRED|NP_193893.1	PRED	PRED|NP_193893.1	False	True
5441	1	PRED|NP_201236.1	PRED	PRED|NP_201236.1	False	True
5442	1	PRED|XP_004927420.1	PRED	PRED|XP_004927420.1	False	True
5443	1	PRED|NP_001256228.1	PRED	PRED|NP_001256228.1	False	True
5444	3	PRED|NP_506523.1	PRED	PRED|NP_506523.1;PRED|NP_001021404.1;PRED|NP_506526.1	False	True
5445	1	PRED|NP_507127.2	PRED	PRED|NP_507127.2	False	True
5446	1	PRED|XP_009862496.1	PRED	PRED|XP_009862496.1	False	True
5447	1	PRED|XP_011438522.3	PRED	PRED|XP_011438522.3	False	True
5448	2	PRED|XP_011441117.2	PRED	PRED|XP_011441117.2;PRED|XP_009051261.1	False	True
5449	1	PRED|XP_011447025.2	PRED	PRED|XP_011447025.2	False	True
545	2	PRED|XP_009046959.1	PRED	PRED|XP_009046959.1;PRED|XP_009060470.1	False	True
5450	4	PRED|XP_004133969.1	PRED	PRED|XP_004133969.1;PRED|NP_568353.1;PRED|XP_002983112.1;PRED|XP_073384917.1	False	True
5451	1	PRED|XP_046439617.1	PRED	PRED|XP_046439617.1	False	True
5452	1	PRED|XP_046447835.1	PRED	PRED|XP_046447835.1	False	True
5453	1	PRED|XP_640394.1	PRED	PRED|XP_640394.1	False	True
5454	1	PRED|NP_001285429.1	PRED	PRED|NP_001285429.1	False	True
5455	1	PRED|NP_732250.1	PRED	PRED|NP_732250.1	False	True
5456	2	PRED|WP_000203905.1	PRED	PRED|WP_000203905.1;PRED|WP_000203905.1	False	True
5457	4	PRED|NP_001376178.1	PRED	PRED|NP_001376178.1;PRED|XP_046775797.1;PRED|XP_014352198.1;PRED|NP_989841.1	False	True
5458	6	PRED|XP_040518392.1	PRED	PRED|XP_040518392.1;PRED|XP_040518393.1;PRED|XP_040518394.1;PRED|XP_040518395.1;PRED|XP_046765227.1;PRED|XP_040518396.1	False	True
5459	3	PRED|XP_040035730.1	PRED	PRED|XP_040035730.1;PRED|XP_005986560.1;PRED|XP_040527974.1	False	True
546	1	PRED|XP_075930527.1	PRED	PRED|XP_075930527.1	False	True
5460	1	PRED|NP_001243007.1	PRED	PRED|NP_001243007.1	False	True
5461	1	PRED|XP_006596858.1	PRED	PRED|XP_006596858.1	False	True
5462	1	PRED|XP_006603189.1	PRED	PRED|XP_006603189.1	False	True
5463	1	PRED|XP_014619187.2	PRED	PRED|XP_014619187.2	False	True
5464	1	PRED|XP_040867851.1	PRED	PRED|XP_040867851.1	False	True
5465	13	PRED|NP_001120685.1	PRED	PRED|NP_001120685.1;PRED|NP_002337.1;PRED|NP_001157508.2;PRED|NP_001157509.2;PRED|NP_001157510.2;PRED|NP_001157511.2;PRED|NP_001157512.2;PRED|NP_001361067.1;PRED|NP_032555.2;PRED|XP_003223969.1;PRED|NP_990106.2;PRED|XP_003223971.1;PRED|XP_016850915.2	False	True
5466	3	PRED|NP_001515.1	PRED	PRED|NP_001515.1;PRED|NP_034540.1;PRED|NP_037311.1	False	True
5467	3	PRED|NP_076435.1	PRED	PRED|NP_076435.1;PRED|NP_803253.1;PRED|NP_001124023.1	False	True
5468	3	PRED|XP_009052477.1	PRED	PRED|XP_009052477.1;PRED|XP_009052476.1;PRED|XP_009052490.1	False	True
5469	1	PRED|XP_009054012.1	PRED	PRED|XP_009054012.1	False	True
547	1	PRED|XP_009062972.1	PRED	PRED|XP_009062972.1	False	True
5470	1	PRED|XP_009058142.1	PRED	PRED|XP_009058142.1	False	True
5471	1	PRED|XP_009059515.1	PRED	PRED|XP_009059515.1	False	True
5472	5	PRED|XP_008356291.1	PRED	PRED|XP_004140487.1;PRED|XP_008356291.1;PRED|XP_006375281.2;PRED|NP_001235244.1;PRED|XP_006347893.1	False	True
5473	1	PRED|XP_008358204.3	PRED	PRED|XP_008358204.3	False	True
5474	13	PRED|XP_070670462.1	PRED	PRED|XP_070670462.1;PRED|XP_070670463.1;PRED|XP_070670464.1;PRED|XP_070670465.1;PRED|XP_070670466.1;PRED|XP_070670467.1;PRED|XP_028949747.1;PRED|XP_070670468.1;PRED|XP_070670469.1;PRED|XP_070670470.1;PRED|XP_070670471.1;PRED|XP_070670472.1;PRED|XP_070670473.1	False	True
5475	1	PRED|XP_024640595.1	PRED	PRED|XP_024640595.1	False	True
5476	1	PRED|WP_011170563.1	PRED	PRED|WP_011170563.1	False	True
5477	1	PRED|NP_001295040.1	PRED	PRED|NP_001295040.1	False	True
5478	4	PRED|XP_014769506.1	PRED	PRED|XP_014769506.1;PRED|XP_014769507.1;PRED|XP_014769508.1;PRED|XP_014769509.1	False	True
5479	6	PRED|XP_015616568.1	PRED	PRED|XP_015616568.1;PRED|XP_021317240.1;PRED|XP_002450778.1;PRED|XP_008652373.1;PRED|XP_015619640.1;PRED|XP_015619589.1	False	True
548	3	PRED|XP_063127665.1	PRED	PRED|XP_063127665.1;PRED|XP_063127666.1;PRED|XP_063127667.1	False	True
5480	1	PRED|XP_015633048.1	PRED	PRED|XP_015633048.1	False	True
5481	1	PRED|XP_015637124.1	PRED	PRED|XP_015637124.1	False	True
5482	2	PRED|XP_032800049.2	PRED	PRED|XP_032800049.2;PRED|XP_075919704.1	False	True
5483	1	PRED|XP_002176448.1	PRED	PRED|XP_002176448.1	False	True
5484	2	PRED|XP_024388405.1	PRED	PRED|XP_024388405.1;PRED|XP_024379715.1	False	True
5485	1	PRED|XP_002964263.1	PRED	PRED|XP_002964263.1	False	True
5486	1	PRED|XP_006343569.1	PRED	PRED|XP_006343569.1	False	True
5487	1	PRED|XP_006355479.1	PRED	PRED|XP_006355479.1	False	True
5488	1	PRED|XP_002450328.1	PRED	PRED|XP_002450328.1	False	True
5489	1	PRED|XP_011682424.2	PRED	PRED|XP_011682424.2	False	True
549	1	PRED|XP_026692277.1	PRED	PRED|XP_026692277.1	False	True
5490	3	PRED|XP_030835145.1	PRED	PRED|XP_030835145.1;PRED|XP_030835146.1;PRED|XP_040051124.1	False	True
5491	1	PRED|XP_001027588.2	PRED	PRED|XP_001027588.2	False	True
5492	1	PRED|XP_012654143.1	PRED	PRED|XP_012654143.1	False	True
5493	1	PRED|XP_012654347.1	PRED	PRED|XP_012654347.1	False	True
5494	1	PRED|XP_002294006.1	PRED	PRED|XP_002294006.1	False	True
5495	2	PRED|XP_001814181.1	PRED	PRED|XP_001814181.1;PRED|NP_001119736.1	False	True
5496	1	PRED|XP_008195649.1	PRED	PRED|XP_008195649.1	False	True
5497	7	PRED|XP_003632038.1	PRED	PRED|XP_003632038.1;PRED|XP_024444570.1;PRED|XP_011650863.1;PRED|XP_011650864.1;PRED|XP_031738606.1;PRED|XP_040867832.1;PRED|NP_567413.1	False	True
5498	1	PRED|XP_010644493.1	PRED	PRED|XP_010644493.1	False	True
5499	1	PRED|XP_031746956.1	PRED	PRED|XP_031746956.1	False	True
55	1	PRED|NP_510822.1	PRED	PRED|NP_510822.1	False	True
550	1	PRED|XP_001017184.2	PRED	PRED|XP_001017184.2	False	True
5500	2	PRED|WP_002216979.1	PRED	PRED|WP_002216979.1;PRED|WP_002216980.1	False	True
5501	1	PRED|NP_001145016.2	PRED	PRED|NP_001145016.2	False	True
5502	1	PRED|NP_001359325.1	PRED	PRED|NP_001359325.1	False	True
5503	1	DATABASE|AP02207	DATABASE	DATABASE|AP02207	True	False
5504	1	DATABASE|Training_Seq1316	DATABASE	DATABASE|Training_Seq1316	True	False
5505	3	PRED|XP_005105637.1	PRED	PRED|XP_005105637.1;PRED|XP_005105638.1;PRED|XP_005105639.1	False	True
5506	1	PRED|XP_012940556.1	PRED	PRED|XP_012940556.1	False	True
5507	1	PRED|XP_012946522.2	PRED	PRED|XP_012946522.2	False	True
5508	24	PRED|NP_001331704.1	PRED	PRED|NP_001331704.1;PRED|NP_001331705.1;PRED|NP_568997.1;PRED|NP_974994.1;PRED|XP_006338066.1;PRED|XP_006338067.1;PRED|XP_015167166.1;PRED|XP_003517376.3;PRED|XP_024451375.1;PRED|XP_024451376.1;PRED|XP_024451377.1;PRED|XP_004141962.1;PRED|XP_031743170.1;PRED|XP_013468641.1;PRED|XP_024636371.1;PRED|XP_007048140.1;PRED|XP_017984463.1;PRED|XP_008367751.1;PRED|XP_008367758.1;PRED|XP_008386230.1;PRED|XP_028950818.1;PRED|XP_002468374.1;PRED|NP_001352919.1;PRED|XP_008353764.3	False	True
5509	2	PRED|NP_186773.1	PRED	PRED|NP_186773.1;PRED|NP_186772.1	False	True
551	1	PRED|XP_059590491.1	PRED	PRED|XP_059590491.1	False	True
5510	6	PRED|NP_849384.1	PRED	PRED|NP_849384.1;PRED|XP_028965819.1;PRED|XP_028965820.1;PRED|XP_006365900.1;PRED|XP_006365901.1;PRED|XP_017983777.1	False	True
5511	1	PRED|XP_050468921.1	PRED	PRED|XP_050468921.1	False	True
5512	1	PRED|XP_004932805.1	PRED	PRED|XP_004932805.1	False	True
5513	2	PRED|NP_492669.2	PRED	PRED|NP_492669.2;PRED|NP_001021706.1	False	True
5514	1	PRED|NP_741500.1	PRED	PRED|NP_741500.1	False	True
5515	9	PRED|XP_042188199.1	PRED	PRED|XP_042188199.1;PRED|XP_006013099.1;PRED|XP_002943003.1;PRED|XP_004915416.1;PRED|XP_003224003.1;PRED|NP_000720.1;PRED|NP_001167609.1;PRED|NP_001397165.1;PRED|NP_112438.1	False	True
5516	1	PRED|NP_001122356.1	PRED	PRED|NP_001122356.1	False	True
5517	1	PRED|NP_001123345.2	PRED	PRED|NP_001123345.2	False	True
5518	1	PRED|XP_018667739.1	PRED	PRED|XP_018667739.1	False	True
5519	8	PRED|NP_001160156.1	PRED	PRED|NP_001160156.1;PRED|XP_073762156.1;PRED|NP_570125.1;PRED|XP_011543078.1;PRED|XP_047282447.1;PRED|XP_006004660.1;PRED|XP_031756486.1;PRED|XP_016854317.2	False	True
552	1	PRED|XP_075909173.1	PRED	PRED|XP_075909173.1	False	True
5520	1	PRED|XP_046445191.1	PRED	PRED|XP_046445191.1	False	True
5521	1	PRED|XP_637793.1	PRED	PRED|XP_637793.1	False	True
5522	3	PRED|XP_638956.1	DATABASE;PRED	PRED|XP_638956.1;DATABASE|CAMPSQ276_AntimicrobialpeptideeNAP-1;DATABASE|AP00294	True	True
5523	8	PRED|NP_001104729.1	PRED	PRED|NP_001104729.1;PRED|XP_005996657.1;PRED|XP_002937572.1;PRED|XP_040049153.1;PRED|XP_040040873.1;PRED|NP_001027742.1;PRED|NP_001106395.1;PRED|XP_007900593.1	False	True
5524	1	PRED|XP_040059306.1	PRED	PRED|XP_040059306.1	False	True
5525	1	PRED|NP_001237793.1	PRED	PRED|NP_001237793.1	False	True
5526	1	PRED|NP_001336683.1	PRED	PRED|NP_001336683.1	False	True
5527	1	PRED|XP_003547983.1	PRED	PRED|XP_003547983.1	False	True
5528	1	PRED|XP_014633653.1	PRED	PRED|XP_014633653.1	False	True
5529	2	PRED|XP_014345789.1	PRED	PRED|XP_014345789.1;PRED|XP_014345790.1	False	True
553	2	PRED|NP_596919.1	PRED	PRED|NP_596919.1;PRED|NP_001316829.1	False	True
5530	1	PRED|XP_009064285.1	PRED	PRED|XP_009064285.1	False	True
5531	1	PRED|XP_009065108.1	PRED	PRED|XP_009065108.1	False	True
5532	4	PRED|XP_028945666.2	PRED	PRED|XP_028945666.2;PRED|XP_008356459.3;PRED|XP_004149720.1;PRED|XP_010650612.2	False	True
5533	1	PRED|XP_013464079.2	PRED	PRED|XP_013464079.2	False	True
5534	1	PRED|WP_153317776.1	PRED	PRED|WP_153317776.1	False	True
5535	1	PRED|XP_048587311.1	PRED	PRED|XP_048587311.1	False	True
5536	1	PRED|XP_956339.2	PRED	PRED|XP_956339.2	False	True
5537	1	PRED|XP_958264.1	PRED	PRED|XP_958264.1	False	True
5538	1	PRED|XP_960638.1	PRED	PRED|XP_960638.1	False	True
5539	1	PRED|XP_014768342.1	PRED	PRED|XP_014768342.1	False	True
554	1	PRED|NP_001328121.1	PRED	PRED|NP_001328121.1	False	True
5540	1	PRED|XP_014772433.1	PRED	PRED|XP_014772433.1	False	True
5541	1	PRED|XP_014775462.1	PRED	PRED|XP_014775462.1	False	True
5542	1	PRED|XP_014782712.1	PRED	PRED|XP_014782712.1	False	True
5543	2	PRED|XP_052830331.1	PRED	PRED|XP_052830331.1;PRED|XP_052830537.1	False	True
5544	3	PRED|XP_052831763.1	PRED	PRED|XP_052831763.1;PRED|XP_052831764.1;PRED|XP_052831765.1	False	True
5545	2	PRED|XP_025878844.1	PRED	PRED|XP_025878844.1;PRED|XP_015625011.1	False	True
5546	1	PRED|XP_038936559.2	PRED	PRED|XP_038936559.2	False	True
5547	5	PRED|XP_038957315.1	PRED	PRED|XP_038957315.1;PRED|XP_036017632.1;PRED|XP_017445812.1;PRED|XP_017445813.1;PRED|XP_038957316.1	False	True
5548	1	PRED|XP_063126078.1	PRED	PRED|XP_063126078.1	False	True
5549	1	PRED|XP_063140654.1	PRED	PRED|XP_063140654.1	False	True
555	1	PRED|NP_508657.2	PRED	PRED|NP_508657.2	False	True
5550	1	PRED|XP_024524221.1	PRED	PRED|XP_024524221.1	False	True
5551	2	PRED|XP_006347535.1	PRED	PRED|XP_006347535.1;PRED|XP_006347318.1	False	True
5552	2	PRED|XP_015159236.1	PRED	PRED|XP_015159236.1;PRED|XP_006364043.1	False	True
5553	1	PRED|XP_002468307.2	PRED	PRED|XP_002468307.2	False	True
5554	2	PRED|XP_011676590.1	PRED	PRED|XP_011676590.1;PRED|XP_780758.1	False	True
5555	5	PRED|XP_003976061.1	PRED	PRED|XP_003976061.1;PRED|XP_029687626.1;PRED|XP_029701464.1;PRED|XP_003228198.1;PRED|XP_006007251.1	False	True
5556	1	PRED|XP_001017049.2	PRED	PRED|XP_001017049.2	False	True
5557	1	PRED|XP_012654359.1	PRED	PRED|XP_012654359.1	False	True
5558	1	PRED|XP_012656148.1	PRED	PRED|XP_012656148.1	False	True
5559	1	PRED|XP_002293698.1	PRED	PRED|XP_002293698.1	False	True
556	1	PRED|XP_075924752.1	PRED	PRED|XP_075924752.1	False	True
5560	2	PRED|XP_007051567.1	PRED	PRED|XP_007051567.1;PRED|XP_031738917.1	False	True
5561	1	PRED|XP_018635352.1	PRED	PRED|XP_018635352.1	False	True
5562	1	PRED|NP_001403302.1	PRED	PRED|NP_001403302.1	False	True
5563	1	PRED|XP_967620.1	PRED	PRED|XP_967620.1	False	True
5564	1	PRED|XP_001219056.1	PRED	PRED|XP_001219056.1	False	True
5565	1	PRED|XP_002269641.1	PRED	PRED|XP_002269641.1	False	True
5566	1	PRED|XP_059597243.1	PRED	PRED|XP_059597243.1	False	True
5567	1	PRED|XP_031760350.1	PRED	PRED|XP_031760350.1	False	True
5568	1	PRED|XP_031760414.1	PRED	PRED|XP_031760414.1	False	True
5569	3	PRED|XP_020393504.1	PRED	PRED|XP_020393504.1;PRED|XP_015613894.1;PRED|XP_015630142.1	False	True
557	11	DATABASE|Training_Seq1119	DATABASE;PRED	DATABASE|Training_Seq1119;DATABASE|sp|P10645|CMGA_HUMAN_Chromogranin-A_OS=Homo_sapiens_OX=9606_GN=CHGA_PE=1_SV=7;PRED|NP_001266.1;PRED|XP_011534672.1;PRED|XP_054184929.1;DATABASE|sp|P05059|CMGA_BOVIN_Chromogranin-A_OS=Bos_taurus_OX=9913_GN=CHGA_PE=1_SV=1;DATABASE|Training_Seq1968;DATABASE|Training_Seq2684;DATABASE|AP02353;DATABASE|AP01478;DATABASE|Training_Seq560	True	True
5570	1	DATABASE|AP03838	DATABASE	DATABASE|AP03838	True	False
5571	5	DATABASE|Training_Seq965	DATABASE;PRED	DATABASE|Training_Seq965;PRED|NP_001011615.1;DATABASE|AP01213;DATABASE|CAMPSQ830_Hymenoptaecin;DATABASE|DBAASPR_1798_Hymenoptaecin	True	True
5572	14	DATABASE|sp|A8MRC8|DF200_ARATH_Defensin-like_protein_200_OS=Arabidopsis_thaliana_OX=3702_GN=At5g59105_PE=2_SV=1	DATABASE;PRED	DATABASE|sp|A8MRC8|DF200_ARATH_Defensin-like_protein_200_OS=Arabidopsis_thaliana_OX=3702_GN=At5g59105_PE=2_SV=1;PRED|NP_680455.2;DATABASE|sp|Q2V322|DF114_ARATH_Putative_defensin-like_protein_114_OS=Arabidopsis_thaliana_OX=3702_GN=At5g42223_PE=3_SV=1;DATABASE|sp|Q3E8I8|DF116_ARATH_Defensin-like_protein_116_OS=Arabidopsis_thaliana_OX=3702_GN=At5g42235_PE=3_SV=1;PRED|NP_001031994.1;PRED|NP_974869.1;DATABASE|sp|P82765|DF111_ARATH_Putative_defensin-like_protein_111_OS=Arabidopsis_thaliana_OX=3702_GN=LCR50_PE=3_SV=1;DATABASE|sp|Q2V4N0|DF110_ARATH_Putative_defensin-like_protein_110_OS=Arabidopsis_thaliana_OX=3702_GN=At1g15757_PE=3_SV=1;PRED|NP_001031052.1;PRED|NP_001031349.1;DATABASE|sp|Q2V321|DF115_ARATH_Defensin-like_protein_115_OS=Arabidopsis_thaliana_OX=3702_GN=At5g42232_PE=2_SV=1;PRED|NP_001031995.1;DATABASE|sp|Q2V390|DF109_ARATH_Defensin-like_protein_109_OS=Arabidopsis_thaliana_OX=3702_GN=At5g08505_PE=2_SV=1;PRED|NP_001031858.1	True	True
5573	1	PRED|WP_000427185.1	PRED	PRED|WP_000427185.1	False	True
5574	8	PRED|XP_001688120.2	PRED	PRED|XP_001688120.2;PRED|XP_001688123.2;PRED|XP_001688125.2;PRED|XP_001688126.2;PRED|XP_001688127.2;PRED|XP_001688128.2;PRED|XP_001688129.2;PRED|XP_061499235.1	False	True
5575	1	PRED|XP_001688132.1	PRED	PRED|XP_001688132.1	False	True
5576	1	PRED|XP_005111861.2	PRED	PRED|XP_005111861.2	False	True
5577	1	PRED|XP_012942760.1	PRED	PRED|XP_012942760.1	False	True
5578	1	PRED|XP_012945991.1	PRED	PRED|XP_012945991.1	False	True
5579	1	PRED|XP_004927421.1	PRED	PRED|XP_004927421.1	False	True
558	2	DATABASE|sp|P02978|CEA1_ECOLX_Colicin-E1_OS=Escherichia_coli_OX=562_GN=cea_PE=1_SV=1	DATABASE	DATABASE|sp|P02978|CEA1_ECOLX_Colicin-E1_OS=Escherichia_coli_OX=562_GN=cea_PE=1_SV=1;DATABASE|sp|P21178|CEA1_SHISO_Colicin-E1*_OS=Shigella_sonnei_OX=624_GN=cea_PE=3_SV=2	True	False
5580	1	PRED|XP_037872286.1	PRED	PRED|XP_037872286.1	False	True
5581	1	PRED|XP_037872290.1	PRED	PRED|XP_037872290.1	False	True
5582	1	PRED|XP_037872320.1	PRED	PRED|XP_037872320.1	False	True
5583	1	PRED|XP_062527548.1	PRED	PRED|XP_062527548.1	False	True
5584	1	PRED|XP_001550957.1	PRED	PRED|XP_001550957.1	False	True
5585	1	PRED|XP_024553034.1	PRED	PRED|XP_024553034.1	False	True
5586	1	PRED|XP_024553654.1	PRED	PRED|XP_024553654.1	False	True
5587	2	PRED|XP_003575694.1	PRED	PRED|XP_003575694.1;PRED|XP_002442268.1	False	True
5588	1	PRED|XP_003579572.1	PRED	PRED|XP_003579572.1	False	True
5589	1	PRED|NP_001122892.1	PRED	PRED|NP_001122892.1	False	True
559	1	PRED|XP_075929983.1	PRED	PRED|XP_075929983.1	False	True
5590	2	PRED|NP_504985.2	PRED	PRED|NP_504985.2;PRED|NP_504987.1	False	True
5591	2	PRED|NP_505440.1	PRED	PRED|NP_505440.1;PRED|NP_510809.1	False	True
5592	1	PRED|NP_505707.1	PRED	PRED|NP_505707.1	False	True
5593	2	PRED|XP_007901865.1	PRED	PRED|XP_007901865.1;PRED|XP_007901866.1	False	True
5594	1	PRED|XP_042193907.1	PRED	PRED|XP_042193907.1	False	True
5595	1	PRED|XP_715219.1	PRED	PRED|XP_715219.1	False	True
5596	1	PRED|WP_009871569.1	PRED	PRED|WP_009871569.1	False	True
5597	1	PRED|XP_011438520.3	PRED	PRED|XP_011438520.3	False	True
5598	1	PRED|XP_011451595.3	PRED	PRED|XP_011451595.3	False	True
5599	4	PRED|XP_034319790.2	PRED	PRED|XP_034319790.2;PRED|XP_034319075.2;PRED|XP_065923890.1;PRED|XP_065935484.1	False	True
56	4	PRED|XP_642240.1	PRED	PRED|XP_642240.1;PRED|XP_646785.1;PRED|XP_645509.1;PRED|XP_645716.1	False	True
560	3	PRED|XP_064213969.1	PRED	PRED|XP_064213969.1;PRED|XP_064213973.1;PRED|XP_064213974.1	False	True
5600	1	PRED|XP_012048825.1	PRED	PRED|XP_012048825.1	False	True
5601	7	PRED|XP_011653002.1	PRED	PRED|XP_011653002.1;PRED|XP_031740754.1;PRED|XP_031740755.1;PRED|XP_006384940.3;PRED|XP_024454736.2;PRED|XP_024454738.2;PRED|XP_024454739.2	False	True
5602	1	PRED|XP_046462585.1	PRED	PRED|XP_046462585.1	False	True
5603	1	PRED|XP_635321.1	PRED	PRED|XP_635321.1	False	True
5604	1	PRED|NP_001097283.1	PRED	PRED|NP_001097283.1	False	True
5605	2	PRED|NP_001285713.1	PRED	PRED|NP_001285713.1;PRED|NP_609143.2	False	True
5606	1	PRED|NP_608802.2	PRED	PRED|NP_608802.2	False	True
5607	1	PRED|XP_046774876.1	PRED	PRED|XP_046774876.1	False	True
5608	2	PRED|XP_040869574.1	PRED	PRED|XP_040869574.1;PRED|XP_014628073.1	False	True
5609	1	PRED|NP_001001663.1	PRED	PRED|NP_001001663.1	False	True
561	1	PRED|XP_007897840.1	PRED	PRED|XP_007897840.1	False	True
5610	13	PRED|NP_001119600.1	PRED	PRED|NP_001119600.1;PRED|NP_001032630.1;PRED|XP_032810184.1;PRED|XP_040538108.1;PRED|NP_068754.1;PRED|NP_001165870.1;PRED|XP_073808506.1;PRED|XP_073808507.1;PRED|XP_073808508.1;PRED|XP_006009143.1;PRED|NP_001032628.1;PRED|NP_620207.1;PRED|XP_007897618.1	False	True
5611	1	PRED|NP_001185985.1	PRED	PRED|NP_001185985.1	False	True
5612	4	PRED|NP_001366616.1	PRED	PRED|NP_001366616.1;PRED|NP_001307994.1;PRED|NP_001307995.1;PRED|NP_001636.1	False	True
5613	1	PRED|WP_273887591.1	PRED	PRED|WP_273887591.1	False	True
5614	1	PRED|XP_009052944.1	PRED	PRED|XP_009052944.1	False	True
5615	1	PRED|XP_009053522.1	PRED	PRED|XP_009053522.1	False	True
5616	1	PRED|XP_009053723.1	PRED	PRED|XP_009053723.1	False	True
5617	1	PRED|XP_009063669.1	PRED	PRED|XP_009063669.1	False	True
5618	1	PRED|XP_009064872.1	PRED	PRED|XP_009064872.1	False	True
5619	1	PRED|XP_070660634.1	PRED	PRED|XP_070660634.1	False	True
562	1	PRED|XP_019926842.3	PRED	PRED|XP_019926842.3	False	True
5620	1	PRED|XP_003593753.1	PRED	PRED|XP_003593753.1	False	True
5621	1	PRED|WP_226987644.1	PRED	PRED|WP_226987644.1	False	True
5622	13	PRED|NP_001355144.1	PRED	PRED|NP_001355144.1;PRED|NP_862906.1;PRED|XP_006499865.1;PRED|XP_006499866.1;PRED|XP_006499868.1;PRED|NP_001120695.1;PRED|NP_001120697.1;PRED|NP_001120698.1;PRED|NP_001120699.1;PRED|NP_976074.1;PRED|NP_976075.1;PRED|NP_976076.1;PRED|XP_038960299.1	False	True
5623	1	PRED|XP_032234514.1	PRED	PRED|XP_032234514.1	False	True
5624	1	PRED|XP_032238316.2	PRED	PRED|XP_032238316.2	False	True
5625	1	PRED|XP_048577325.1	PRED	PRED|XP_048577325.1	False	True
5626	1	PRED|XP_956338.1	PRED	PRED|XP_956338.1	False	True
5627	1	PRED|XP_014788140.1	PRED	PRED|XP_014788140.1	False	True
5628	2	PRED|XP_052823334.1	PRED	PRED|XP_052823334.1;PRED|XP_052823335.1	False	True
5629	1	PRED|XP_015635307.1	PRED	PRED|XP_015635307.1	False	True
563	1	PRED|XP_075911403.1	PRED	PRED|XP_075911403.1	False	True
5630	1	PRED|XP_002183715.1	PRED	PRED|XP_002183715.1	False	True
5631	1	PRED|WP_000876817.1	PRED	PRED|WP_000876817.1	False	True
5632	1	PRED|WP_001259309.1	PRED	PRED|WP_001259309.1	False	True
5633	1	PRED|WP_004187479.1	PRED	PRED|WP_004187479.1	False	True
5634	2	PRED|XP_024530142.1	PRED	PRED|XP_024530142.1;PRED|XP_024531435.1	False	True
5635	1	PRED|XP_002459039.2	PRED	PRED|XP_002459039.2	False	True
5636	1	PRED|XP_021304885.1	PRED	PRED|XP_021304885.1	False	True
5637	1	PRED|WP_009988733.1	PRED	PRED|WP_009988733.1	False	True
5638	1	PRED|XP_001015773.2	PRED	PRED|XP_001015773.2	False	True
5639	5	PRED|XP_001016143.1	PRED	PRED|XP_001016143.1;PRED|XP_001016145.1;PRED|XP_001016148.1;PRED|XP_001016144.1;PRED|XP_001016139.1	False	True
564	2	PRED|XP_048586181.1	PRED	PRED|XP_048586181.1;PRED|XP_001622362.1	False	True
5640	1	PRED|XP_012651649.1	PRED	PRED|XP_012651649.1	False	True
5641	1	PRED|XP_002292027.1	PRED	PRED|XP_002292027.1	False	True
5642	1	PRED|WP_011248958.1	PRED	PRED|WP_011248958.1	False	True
5643	1	PRED|NP_044550.1	PRED	PRED|NP_044550.1	False	True
5644	1	PRED|XP_967877.1	PRED	PRED|XP_967877.1	False	True
5645	1	PRED|XP_002275107.1	PRED	PRED|XP_002275107.1	False	True
5646	3	PRED|XP_019078365.1	PRED	PRED|XP_019078365.1;PRED|XP_003534195.1;PRED|XP_003528940.1	False	True
5647	1	PRED|NP_001144950.1	PRED	PRED|NP_001144950.1	False	True
5648	1	PRED|NP_001147370.1	PRED	PRED|NP_001147370.1	False	True
5649	7	PRED|NP_001356116.1	PRED	PRED|NP_001356116.1;PRED|XP_006354781.1;PRED|NP_192698.1;PRED|NP_192699.1;PRED|XP_008353837.1;PRED|XP_008381340.1;PRED|NP_001078587.1	False	True
565	1	PRED|XP_075911404.1	PRED	PRED|XP_075911404.1	False	True
5650	1	PRED|XP_035819577.1	PRED	PRED|XP_035819577.1	False	True
